,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
25,My Oh My (feat. DaBaby),Camila Cabello,32536,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/31/2020,2/7/2020,South Africa
26,bad guy,Billie Eilish,32216,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/31/2020,2/7/2020,South Africa
27,You should be sad,Halsey,31676,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/31/2020,2/7/2020,South Africa
28,Rare,Selena Gomez,30383,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/31/2020,2/7/2020,South Africa
29,Before You Go,Lewis Capaldi,30306,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,1/31/2020,2/7/2020,South Africa
30,Takeaway,The Chainsmokers,28498,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,1/31/2020,2/7/2020,South Africa
31,BOP,DaBaby,27995,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/31/2020,2/7/2020,South Africa
32,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)",Mfr Souls,27651,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5,1/31/2020,2/7/2020,South Africa
33,Ride It,Regard,27646,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,1/31/2020,2/7/2020,South Africa
34,Suicidal,YNW Melly,27375,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/31/2020,2/7/2020,South Africa
35,Get Me,Justin Bieber,27140,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G,1/31/2020,2/7/2020,South Africa
36,Call You Mine,The Chainsmokers,26821,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,1/31/2020,2/7/2020,South Africa
37,Ballin' (with Roddy Ricch),Mustard,26701,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/31/2020,2/7/2020,South Africa
38,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,26423,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/31/2020,2/7/2020,South Africa
39,Nana Thula,Kabza De Small,26356,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7,1/31/2020,2/7/2020,South Africa
40,Good News,Mac Miller,26188,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/31/2020,2/7/2020,South Africa
41,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,25492,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,1/31/2020,2/7/2020,South Africa
42,You're the One,Elaine,25259,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt,1/31/2020,2/7/2020,South Africa
43,Physical,Dua Lipa,25001,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,1/31/2020,2/7/2020,South Africa
44,Adore You,Harry Styles,24555,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/31/2020,2/7/2020,South Africa
45,hot girl bummer,blackbear,24310,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/31/2020,2/7/2020,South Africa
46,High Fashion (feat. Mustard),Roddy Ricch,23890,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,1/31/2020,2/7/2020,South Africa
47,Watermelon Sugar,Harry Styles,23863,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/31/2020,2/7/2020,South Africa
48,Eleven,Khalid,23816,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,1/31/2020,2/7/2020,South Africa
49,HIGHEST IN THE ROOM,Travis Scott,23716,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/31/2020,2/7/2020,South Africa
50,What If I Told You That I Love You,Ali Gatie,22907,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,1/31/2020,2/7/2020,South Africa
51,Akulaleki,Samthing Soweto,22614,https://open.spotify.com/track/73wcFiFeCQurmHDQIcirbm,1/31/2020,2/7/2020,South Africa
52,Say So,Doja Cat,22598,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/31/2020,2/7/2020,South Africa
53,Higher Love,Kygo,22591,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,1/31/2020,2/7/2020,South Africa
54,Roses - Imanbek Remix,SAINt JHN,22334,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,1/31/2020,2/7/2020,South Africa
55,How Do You Sleep?,Sam Smith,22057,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,1/31/2020,2/7/2020,South Africa
56,No Idea,Don Toliver,21876,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/31/2020,2/7/2020,South Africa
57,when the party's over,Billie Eilish,21400,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,1/31/2020,2/7/2020,South Africa
58,You Need To Calm Down,Taylor Swift,21316,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,1/31/2020,2/7/2020,South Africa
59,Happier,Marshmello,21238,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,1/31/2020,2/7/2020,South Africa
60,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,20888,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ,1/31/2020,2/7/2020,South Africa
61,Dancing With A Stranger (with Normani),Sam Smith,20760,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,1/31/2020,2/7/2020,South Africa
62,Trampoline (with ZAYN),SHAED,20758,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,1/31/2020,2/7/2020,South Africa
63,Never Really Over,Katy Perry,20631,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,1/31/2020,2/7/2020,South Africa
64,No Guidance (feat. Drake),Chris Brown,20329,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,1/31/2020,2/7/2020,South Africa
65,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,20263,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,1/31/2020,2/7/2020,South Africa
66,Qoqoqo,Kabza De Small,19980,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG,1/31/2020,2/7/2020,South Africa
67,Youngblood,5 Seconds of Summer,19919,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,1/31/2020,2/7/2020,South Africa
68,"10,000 Hours (with Justin Bieber)",Dan + Shay,19767,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/31/2020,2/7/2020,South Africa
69,Jerusalema,Master KG,19395,https://open.spotify.com/track/50jroqJUhK3dyipGToAE5W,1/31/2020,2/7/2020,South Africa
70,Rescue Me,OneRepublic,19180,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,1/31/2020,2/7/2020,South Africa
71,lovely (with Khalid),Billie Eilish,18982,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,1/31/2020,2/7/2020,South Africa
72,me & ur ghost,blackbear,18925,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,1/31/2020,2/7/2020,South Africa
73,Never Seen the Rain,Tones And I,18846,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,1/31/2020,2/7/2020,South Africa
74,Shallow,Lady Gaga,18820,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,1/31/2020,2/7/2020,South Africa
75,Goodbyes (Feat. Young Thug),Post Malone,18763,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/31/2020,2/7/2020,South Africa
76,Sucker,Jonas Brothers,18634,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,1/31/2020,2/7/2020,South Africa
77,Without Me,Halsey,18592,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,1/31/2020,2/7/2020,South Africa
78,Money In The Grave (Drake ft. Rick Ross),Drake,18434,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1/31/2020,2/7/2020,South Africa
79,Old Town Road - Remix,Lil Nas X,18410,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,1/31/2020,2/7/2020,South Africa
80,I Like Me Better,Lauv,18077,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,1/31/2020,2/7/2020,South Africa
81,Labantwana Ama Uber,Semi Tee,17822,https://open.spotify.com/track/6KlOMbkMRBQUFWpYe1z8Nq,1/31/2020,2/7/2020,South Africa
82,Sweet but Psycho,Ava Max,17710,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,1/31/2020,2/7/2020,South Africa
83,Lucid Dreams,Juice WRLD,17509,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/31/2020,2/7/2020,South Africa
84,Better,Khalid,17288,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,1/31/2020,2/7/2020,South Africa
85,Umlilo,DJ Zinhle,17232,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1,1/31/2020,2/7/2020,South Africa
86,If the World Was Ending - feat. Julia Michaels,JP Saxe,17206,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,1/31/2020,2/7/2020,South Africa
87,SUGAR,BROCKHAMPTON,17118,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/31/2020,2/7/2020,South Africa
88,Friends With Benefits - Umjolo,Luu Nineleven,17070,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP,1/31/2020,2/7/2020,South Africa
89,Bandit (with YoungBoy Never Broke Again),Juice WRLD,16825,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/31/2020,2/7/2020,South Africa
90,3 Nights,Dominic Fike,16655,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,1/31/2020,2/7/2020,South Africa
91,Woah,Lil Baby,16579,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/31/2020,2/7/2020,South Africa
92,Only The Young - Featured in Miss Americana,Taylor Swift,16513,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC,1/31/2020,2/7/2020,South Africa
93,If I Can't Have You,Shawn Mendes,16343,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,1/31/2020,2/7/2020,South Africa
94,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,16124,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/31/2020,2/7/2020,South Africa
95,2002,Anne-Marie,16038,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,1/31/2020,2/7/2020,South Africa
96,Fire,DJ Big Sky,15974,https://open.spotify.com/track/2nVAnGGOKDTzCw5nv73swz,1/31/2020,2/7/2020,South Africa
97,Piece Of Your Heart,MEDUZA,15942,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1/31/2020,2/7/2020,South Africa
98,7 rings,Ariana Grande,15860,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1/31/2020,2/7/2020,South Africa
99,RITMO (Bad Boys For Life),Black Eyed Peas,15814,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,1/31/2020,2/7/2020,South Africa
100,Sunday Best,Surfaces,15780,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,1/31/2020,2/7/2020,South Africa
101,Look At Her Now,Selena Gomez,15734,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr,1/31/2020,2/7/2020,South Africa
102,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,15658,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/31/2020,2/7/2020,South Africa
103,Wow.,Post Malone,15648,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,1/31/2020,2/7/2020,South Africa
104,Vula Vala,DJ Maphorisa,15632,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV,1/31/2020,2/7/2020,South Africa
105,Into Ingawe,Sun-El Musician,15597,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg,1/31/2020,2/7/2020,South Africa
106,Up All Night,Khalid,15503,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,1/31/2020,2/7/2020,South Africa
107,Mthande,Mas Music,15496,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn,1/31/2020,2/7/2020,South Africa
108,Risky,Elaine,15448,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf,1/31/2020,2/7/2020,South Africa
109,Amantombazane,DJ Maphorisa,15433,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex,1/31/2020,2/7/2020,South Africa
110,OUT WEST (feat. Young Thug),JACKBOYS,15393,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/31/2020,2/7/2020,South Africa
111,Hate Me (with Juice WRLD),Ellie Goulding,15343,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,1/31/2020,2/7/2020,South Africa
112,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,15288,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,1/31/2020,2/7/2020,South Africa
113,Graveyard,Halsey,15161,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,1/31/2020,2/7/2020,South Africa
114,Lalala,Y2K,15055,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,1/31/2020,2/7/2020,South Africa
115,Here With Me,Marshmello,15015,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,1/31/2020,2/7/2020,South Africa
116,SOS (feat. Aloe Blacc),Avicii,14937,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,1/31/2020,2/7/2020,South Africa
117,Post Malone (feat. RANI),Sam Feldt,14838,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,1/31/2020,2/7/2020,South Africa
118,Zaka,Mas Music,14793,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp,1/31/2020,2/7/2020,South Africa
119,MIDDLE CHILD,J. Cole,14652,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,1/31/2020,2/7/2020,South Africa
120,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,14613,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1/31/2020,2/7/2020,South Africa
121,"Alone, Pt. II",Alan Walker,14590,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,1/31/2020,2/7/2020,South Africa
122,Ayy Macarena,Tyga,14551,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,1/31/2020,2/7/2020,South Africa
123,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,14457,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,1/31/2020,2/7/2020,South Africa
124,Don't Stop Believin',Journey,14415,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,1/31/2020,2/7/2020,South Africa
125,Those Kinda Nights (feat. Ed Sheeran),Eminem,14372,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,1/31/2020,2/7/2020,South Africa
126,Pieces,AVAION,14328,https://open.spotify.com/track/5H95n43z0KFcXGCEc0ewe1,1/31/2020,2/7/2020,South Africa
127,Darkness,Eminem,14203,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,1/31/2020,2/7/2020,South Africa
128,Something About You (feat. DJ Maphorisa & Kabza De Small),Sha Sha,14103,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau,1/31/2020,2/7/2020,South Africa
129,Futsal Shuffle 2020,Lil Uzi Vert,13982,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/31/2020,2/7/2020,South Africa
130,Bruises,Lewis Capaldi,13963,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,1/31/2020,2/7/2020,South Africa
131,i'm so tired...,Lauv,13946,https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW,1/31/2020,2/7/2020,South Africa
132,Sukendleleni,Jobe London,13944,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5,1/31/2020,2/7/2020,South Africa
133,SICKO MODE,Travis Scott,13896,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/31/2020,2/7/2020,South Africa
134,rockstar (feat. 21 Savage),Post Malone,13886,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,1/31/2020,2/7/2020,South Africa
135,Lover,Taylor Swift,13858,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,1/31/2020,2/7/2020,South Africa
136,The London (feat. J. Cole & Travis Scott),Young Thug,13821,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,1/31/2020,2/7/2020,South Africa
137,Forever Yours - Avicii Tribute,Kygo,13820,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,1/31/2020,2/7/2020,South Africa
138,Dames,Biggy,13766,https://open.spotify.com/track/72Yg5qdIqpTnXrNPEewglz,1/31/2020,2/7/2020,South Africa
139,Talk (feat. Disclosure),Khalid,13759,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,1/31/2020,2/7/2020,South Africa
140,eMcimbini - Live,Kabza De Small,13750,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2,1/31/2020,2/7/2020,South Africa
141,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",Lauv,13708,https://open.spotify.com/track/2B7oyUTr2pCsUqPy4bgiYB,1/31/2020,2/7/2020,South Africa
142,Lights Up,Harry Styles,13692,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,1/31/2020,2/7/2020,South Africa
143,What I Like About You (feat. Theresa Rex),Jonas Blue,13649,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,1/31/2020,2/7/2020,South Africa
144,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,13636,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,1/31/2020,2/7/2020,South Africa
145,July,Noah Cyrus,13605,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,1/31/2020,2/7/2020,South Africa
146,Say You Won't Let Go,James Arthur,13598,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/31/2020,2/7/2020,South Africa
147,Anyone,Demi Lovato,13566,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG,1/31/2020,2/7/2020,South Africa
148,Only Human,Jonas Brothers,13409,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,1/31/2020,2/7/2020,South Africa
149,High Hopes,Panic! At The Disco,13376,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/31/2020,2/7/2020,South Africa
150,Sixteen,Ellie Goulding,13370,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,1/31/2020,2/7/2020,South Africa
151,Heartless,The Weeknd,13276,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/31/2020,2/7/2020,South Africa
152,Be Alright,Dean Lewis,13219,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,1/31/2020,2/7/2020,South Africa
153,Wake Up Call (feat. Trippie Redd),KSI,13203,https://open.spotify.com/track/5MYzajZVxBaPT2JUSRa99L,1/31/2020,2/7/2020,South Africa
154,LOYAL (feat. Drake),PARTYNEXTDOOR,13098,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,1/31/2020,2/7/2020,South Africa
155,Sgubu Se Monati,JazziDisciples,13074,https://open.spotify.com/track/3vneQGrZgsMCmtFQ5qOVVw,1/31/2020,2/7/2020,South Africa
156,Unaccommodating (feat. Young M.A),Eminem,13067,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,1/31/2020,2/7/2020,South Africa
157,ocean eyes,Billie Eilish,13040,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,1/31/2020,2/7/2020,South Africa
158,AmaDM,Samthing Soweto,13038,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT,1/31/2020,2/7/2020,South Africa
159,One Thing Right,Marshmello,13036,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,1/31/2020,2/7/2020,South Africa
160,Girls Like You (feat. Cardi B),Maroon 5,13012,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,1/31/2020,2/7/2020,South Africa
161,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,12974,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,1/31/2020,2/7/2020,South Africa
162,Body (feat. brando),Loud Luxury,12963,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,1/31/2020,2/7/2020,South Africa
163,FML,Arizona Zervas,12957,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,1/31/2020,2/7/2020,South Africa
164,GUESS WHAT (feat. Rick Ross),Russ,12906,https://open.spotify.com/track/40FUPlp2KJvdHY5ABnK100,1/31/2020,2/7/2020,South Africa
165,Truth Hurts,Lizzo,12874,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,1/31/2020,2/7/2020,South Africa
166,Ransom,Lil Tecca,12815,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/31/2020,2/7/2020,South Africa
167,Better Now,Post Malone,12798,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,1/31/2020,2/7/2020,South Africa
168,Going Bad (feat. Drake),Meek Mill,12788,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/31/2020,2/7/2020,South Africa
169,SAD!,XXXTENTACION,12772,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,1/31/2020,2/7/2020,South Africa
170,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,12722,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,1/31/2020,2/7/2020,South Africa
171,Saturday Nights,Khalid,12628,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,1/31/2020,2/7/2020,South Africa
172,bury a friend,Billie Eilish,12398,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,1/31/2020,2/7/2020,South Africa
173,Who Do You Love,The Chainsmokers,12379,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e,1/31/2020,2/7/2020,South Africa
174,Black Swan,BTS,12217,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,1/31/2020,2/7/2020,South Africa
175,I.F.L.Y.,Bazzi,12133,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,1/31/2020,2/7/2020,South Africa
176,Good For That,Cassper Nyovest,12066,https://open.spotify.com/track/75H5zWvQau5XiWMvE96UYx,1/31/2020,2/7/2020,South Africa
177,Let Me Love You,Mario,12030,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP,1/31/2020,2/7/2020,South Africa
178,Yellow Hearts,Ant Saunders,11998,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,1/31/2020,2/7/2020,South Africa
179,Bad Liar,Imagine Dragons,11973,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,1/31/2020,2/7/2020,South Africa
180,GOODMORNINGTOKYO!,TOKYO’S REVENGE,11878,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,1/31/2020,2/7/2020,South Africa
181,This Feeling,The Chainsmokers,11794,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,1/31/2020,2/7/2020,South Africa
182,VIBEZ,DaBaby,11692,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/31/2020,2/7/2020,South Africa
183,Tusa,KAROL G,11680,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/31/2020,2/7/2020,South Africa
184,It's You,Ali Gatie,11522,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,1/31/2020,2/7/2020,South Africa
185,Believer,Imagine Dragons,11507,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,1/31/2020,2/7/2020,South Africa
186,Happy Now,Kygo,11497,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,1/31/2020,2/7/2020,South Africa
187,Vuur Op Die Water,Elandré,11493,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r,1/31/2020,2/7/2020,South Africa
188,Best Part (feat. Daniel Caesar),H.E.R.,11462,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,1/31/2020,2/7/2020,South Africa
189,Shape of You,Ed Sheeran,11434,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/31/2020,2/7/2020,South Africa
190,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,11433,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,1/31/2020,2/7/2020,South Africa
191,Africa,TOTO,11371,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,1/31/2020,2/7/2020,South Africa
192,Something Just Like This,The Chainsmokers,11340,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,1/31/2020,2/7/2020,South Africa
193,Girls Need Love (with Drake) - Remix,Summer Walker,11332,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu,1/31/2020,2/7/2020,South Africa
194,Thunder,Imagine Dragons,11326,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,1/31/2020,2/7/2020,South Africa
195,Don't Call Me Up,Mabel,11325,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,1/31/2020,2/7/2020,South Africa
196,Liar,Camila Cabello,11321,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,1/31/2020,2/7/2020,South Africa
197,Falling,Harry Styles,11253,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/31/2020,2/7/2020,South Africa
198,Paradise,Bazzi,11178,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn,1/31/2020,2/7/2020,South Africa
199,Can We Pretend (feat. Cash Cash),P!nk,11170,https://open.spotify.com/track/7GfKD5B7fVAzUgDvqAIbSL,1/31/2020,2/7/2020,South Africa
